Machine ID,Location,Voting center,Clustered precinct ID,Precincts in the cluster,Abstentions,Number of registered voters,No. of voters who actually voted,No. of valid ballots cast,Turnout (%),"ABELLA, ERNIE (IND)","DE GUZMAN, LEODY (PLM)","DOMAGOSO, ISKO MORENO (AKSYON)","GONZALES, NORBERTO (PDSP)","LACSON, PING (PDR)","MANGONDATO, FAISAL (KTPNAN)","MARCOS, BONGBONG (PFP)","MONTEMAYOR, JOSE JR. (DPP)","PACQUIAO, MANNY PACMAN(PROMDI)","ROBREDO, LENI (IND)","ATIENZA, LITO (PROMDI)","BELLO, WALDEN (PLM)","DAVID, RIZALITO (DPP)","DUTERTE, SARA (LAKAS)","LOPEZ, MANNY SD (WPP)","ONG, DOC WILLIE (AKSYON)","PANGILINAN, KIKO (LP)","SERAPIO, CARLOS (KTPNAN)","SOTTO, VICENTE TITO (NPC)","AFUANG, ABNER (IND)","ALBANI, IBRAHIM (WPP)","ARRANZA, MANG JESS (IND)","BAGUILAT, TEDDY (LP)","BAILEN, AGNES (IND)","BALITA, CARL (AKSYON)","BARBO, LUTZ (PDPLBN)","BAUTISTA, HERBERT BISTEK (NPC)","BELGICA, GRECO (PDDS)","BELLO, SILVESTRE JR. (PDPLBN)","BINAY, JOJO (UNA)","CABONEGRO, ROY (PLM)","CASTRICIONES, BRO JOHN(PDPLBN)","CAYETANO, ALAN PETER (IND)","CHAVEZ, MELCHOR (WPP)","COLMENARES, NERI (MKBYN)","D'ANGELO, DAVID (PLM)","DE LIMA, LEILA (LP)","DEL ROSARIO, MONSOUR (PDR)","DIAZ, DING (PPP)","DIOKNO, CHEL (KANP)","EJERCITO, JV ESTRADA (NPC)","ELEAZAR, GEN. GUILLERMO (PDR)","ERE�O, BRO. ERNIE (PM)","ESCUDERO, CHIZ (NPC)","ESPIRITU, LUKE (PLM)","ESTRADA, JINGGOY (PMP)","FALCONE, BAL FALCON (DPP)","GADON, LARRY (KBL)","GATCHALIAN, WIN (NPC)","GORDON, WOW DICK (BVNP)","GUTOC, SAMIRA (AKSYON)","HONASAN, GRINGO (IND)","HONTIVEROS, RISA (AKBAYAN)","JAVELLANA, RJ (IND)","KIRAM, NUR-MAHAL (IND)","LABOG, ELMER (MKBYN)","LACSON, KUYA ALEX (KP)","LANGIT, REY (PDPLBN)","LEGARDA, LOREN (NPC)","LIM, ARIEL (IND)","MALLILLIN, EMILY (PPM)","MARCOLETA, RODANTE (PDPLBN)","MARCOS, FRANCIS LEO (IND)","MATULA, SONNY (IND)","MINDALANO-ADAM,MARIETA(KTPNAN)","OLARTE, ATTY/DR. LEO (BIGKIS)","PADILLA, DRA. MINGUITA (PDR)","PADILLA, ROBIN (PDPLBN)","PANELO, SAL PANALO (PDPLBN)","PIMENTEL, ASTRA (PDPLBN)","PI�OL, MANNY (NPC)","RICABLANCA, WILLIE JR. (PM)","ROQUE, HARRY SPOX (PRP)","SAHIDULLA, LADY ANNE (PDDS)","SISON, JOPET (AKSYON)","TEODORO, GIBO (PRP)","TRILLANES, ANTONIO IV (LP)","TULFO, IDOL RAFFY (IND)","VALEROS, REY (IND)","VILLANUEVA,JOEL TESDAMAN (IND)","VILLAR, MARK (NP)","ZUBIAGA, CARMEN (IND)","ZUBIRI, MIGZ (IND)",01 KAMALAYAN,02 KM NGAYON NA,03 PSIS,04 AGAP,05 KABAYAN,06 HOME OWNER,07 KAPUSO-PM,08 PDP CARES,09 MARVELOUS TAYO,10 AKO OFW,11 UNITED SENIOR CITIZEN,12 WOW PILIPINAS,13 ALTERNATIBA,14 1-RIDER PARTYLIST,15 1-CARE,16 ABP,17 AKO MUSIKERO,18 AKO BICOL,19 PRAI,20 4PS,21 MAAGAP,22 ABANTE PILIPINAS,23 AKTIBONG KAAGAPAY,24 ALSA BISAYA,25 PROBINSYANO AKO,26 YACAP,27 MAGDALO,28 ACT-CIS,29 HUGPONG FEDERAL,30 TGP,31 ONE COOP,32 BARKADAHAN,33 DUMPER PTDA,34 MALABUNG,35 BH (BAGONG HENERASYON),36 AKMA-PTM,37 IPATUPAD,38 PINUNO,39 LPGMA,40 CLICK PARTY,41 TODA,42 BHW,43 MALASAKIT@BAYANIHAN,44 ABS,45 PASAHERO PARTYLIST,46 ANGAT,47 SOLID-CHANGE,48 BICOL SARO,49 OFW,50 ANG PROBINSIYANO,51 ANAKALUSUGAN,52 PBA,53 PEACE,54 P3PWD,55 S.M.I.L.E,56 AAMBIS-OWA,57 BUTIL,58 LUNAS,59 ANG KOMADRONA,60 KABAKA,61 SAGIP,62 ANG KABUHAYAN,63 AKO I.P.,64 PHILRECA,65 BABAE AKO,66 KB,67 GABRIELA,68 KALINGA,69 STL,70 RECOBODA,71 ANGAT PINOY,72 ANAC-IP,73 DIWA,74 ASENSO PINOY,75 PPP,76 PAMILYA MUNA,77 AYUDA SANDUGO,78 BUKLOD FILIPINO,79 BTS,80 MOCHA,81 ACT TEACHERS,82 ALONA,83 KABALIKAT,84 ALIF,85 1-UTAP BICOL,86 TINGOG,87 H.E.L.P. PILIPINAS,88 TUCP,89 PTA,90 AGIMAT,91 KONTRA BROWNOUT,92 TULUNGAN TAYO,93 DUTERTE YOUTH,94 ABEKA,95 KABATAAN,97 ACTS-OFW,98 RAM,99 USWAG ILONGGO,100 AKO BISAYA,101 KAPAMILYA,102 PUSONG PINOY,103 CWS,104 SILBI,105 CIBAC,106 SUBANEN,107 AKKK,108 BG PARTY-LIST,109 PAMILYANG MAGSASAKA,110 COOP NATCCO,111 FRONTLINERS ANG BIDA,112 KASAMA,113 AKO BISDAK,114 GP PARTY,115 BAHAY,116 MAGSASAKA,117 MARINO,118 UNITED FRONTLINERS,119 L.O.G.R.O. KUSINERO,120 BPO,121 ABANG LINGKOD,122 KUSUG TAUSUG,123 PLM,124 OK PARTYLIST,125 A TEACHER,126 PASADA-CC,127 OFW FAMILY,128 ANGKLA,129 COCOMAN,130 ACT AS ONE,131 AKO ILOCANO AKO,132 TRABAHO,133 PATROL,134 AKO PADAYON,135 ABONO,136 MANILA TEACHERS,137 KOOP-KAMPI,138 MAYPAGASA,139 PVAID,140 TUTOK TO WIN,141 BAYAN MUNA,142 API,143 ARTE,144 ASAP,145 BUNYOG,146 AKBAYAN,147 DAMAYAN,148 WIFI,149 CANCER PARTY LIST,150 1-ANG EDUKASYON,151 UFCC,152 AGRI,153 MAHARLIKA,154 ANAKPAWIS,155 1TAHANAN,156 TURISMO,157 APEC,158 SENIOR CITIZENS PARTYLIST,159 AASENSO,160 AMIN,161 1-PACMAN,162 ABB-NFCPI,163 AN WARAY,164 AP PARTYLIST,165 AKAP PINOY,166 BUHAY,167 ARISE,168 IWI,169 ANG TINIG NG SENIORS,170 LBP,171 IPEACE EPANAW,172 APAT-DAPAT,173 UMA ILONGGO,174 AYUDA,175 SAMBAYANAN,176 AKO BREEDER,177 FPJ,178 LIBRO
HPM180PA01015759,"BARMM, BASILAN, MALUSO, FUENTE MALUSO",FUENTE MALUSO PRIMARY SCHOOL,07040006,"0013A, 0013B, 0013C, 0013G",0,620,520,520,83.87,3,1,16,4,1,10,352,0,4,80,1,1,0,421,1,1,16,0,3,7,23,1,2,2,22,3,16,7,3,67,4,4,66,1,3,1,9,12,7,9,43,28,3,15,1,48,6,24,48,16,16,26,13,0,19,1,9,4,61,3,0,8,5,2,7,2,20,411,18,11,14,5,80,45,4,17,7,68,1,41,59,4,45,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,9,0,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28,0,9,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,115,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HPM180PA01063184,"BARMM, BASILAN, MALUSO, FUENTE MALUSO",FUENTE MALUSO PRIMARY SCHOOL,07040007,"0013D, 0013E, 0013F",0,586,399,399,68.08,0,0,24,1,0,7,292,0,11,36,0,0,0,333,3,1,16,0,7,3,25,1,4,2,24,3,22,7,5,59,2,5,58,1,0,2,5,9,2,11,43,15,3,19,2,43,5,19,34,19,11,18,18,4,20,3,7,4,73,3,2,5,6,7,5,4,13,323,11,5,5,3,24,12,2,12,6,65,0,33,39,3,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HPM180PA01099087,"BARMM, BASILAN, MALUSO, GUANAN NORTH",GAUNAN MULTI-PURPOSE HALL,07040040,"0071A, 0071B",0,398,309,309,77.63,1,0,1,0,0,6,204,0,0,68,0,0,0,242,0,0,15,0,3,0,11,1,1,1,4,1,17,2,1,21,0,0,24,1,2,0,3,3,0,3,27,18,0,13,2,40,0,9,14,8,4,8,18,1,8,1,4,0,31,1,1,0,1,1,3,0,4,244,4,4,1,2,10,70,0,7,4,39,0,16,23,3,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
HPM180PA01067152,"BARMM, BASILAN, MALUSO, GUANAN NORTH",GAUNAN MULTI-PURPOSE HALL,07040041,"0071C, 0072A, 0072B",0,441,333,333,75.51,0,0,4,0,0,2,273,0,1,39,0,0,0,295,0,0,14,0,4,1,8,0,0,1,8,0,11,1,1,14,2,1,31,1,0,1,3,1,1,3,25,19,0,13,0,24,0,6,19,8,2,7,6,1,9,0,3,4,32,2,0,1,2,1,2,1,4,309,6,5,2,1,50,140,0,9,5,31,0,16,18,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HPM180PA01021099,"BARMM, BASILAN, MALUSO, GUANAN SOUTH",SOUTH GAUNAN ELEMENTARY SCHOOL,07040038,"0068A, 0068B, 0068P1",0,388,362,362,93.29,0,0,8,1,1,7,168,0,4,158,0,0,0,278,0,0,67,0,1,3,16,2,4,2,10,1,19,2,1,44,0,0,80,1,1,2,3,7,1,7,53,48,2,21,1,46,0,1,51,4,5,28,11,2,5,2,4,3,45,2,1,0,2,1,1,0,3,287,0,0,1,1,80,205,5,5,0,113,0,63,72,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HPM180PA01021099,"BARMM, BASILAN, MALUSO, GUANAN SOUTH",SOUTH GAUNAN ELEMENTARY SCHOOL,07040039,"0068C, 0068D, 0068E",0,460,438,438,95.21,1,0,4,0,0,1,179,0,3,229,0,0,0,364,0,0,33,0,1,0,10,0,0,1,9,0,13,0,1,18,0,0,29,0,1,1,0,19,0,7,51,18,2,18,1,36,0,8,21,2,23,23,70,0,1,0,0,1,37,0,0,2,0,4,0,0,2,355,2,2,4,0,19,188,3,5,4,109,0,69,92,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01005853,"BARMM, BASILAN, MALUSO, LIMBUBONG",CALANG CANAS ELEMENTARY SCHOOL,07040014,"0025A, 0025B",0,224,205,205,91.51,0,0,1,0,6,0,136,0,1,16,0,0,0,120,0,0,1,0,7,0,10,0,0,0,2,0,6,3,0,10,0,1,6,1,0,0,2,2,0,0,4,2,0,5,0,3,0,6,4,1,1,2,0,0,4,0,3,0,8,0,0,1,1,0,1,1,1,156,9,0,1,0,8,1,1,3,4,16,1,12,36,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HPM180PA01026838,"BARMM, BASILAN, MALUSO, MAHAYAHAY LOWER",MALVAR PRIMARY SCHOOL,07040012,"0023A, 0023B",0,391,282,282,72.12,9,0,10,0,0,0,189,0,8,41,0,0,1,240,0,1,7,0,0,1,6,0,3,0,15,0,5,0,3,27,2,0,30,1,2,1,5,6,0,12,22,7,0,17,1,24,2,6,15,7,7,5,16,1,3,1,3,4,27,0,0,1,6,2,2,0,6,204,3,4,3,0,8,4,1,8,2,46,1,18,28,2,18,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
HPM180PA01062505,"BARMM, BASILAN, MALUSO, MAHAYAHAY LOWER",MALVAR PRIMARY SCHOOL,07040013,"0023C, 0023D, 0023E",0,450,274,274,60.88,1,0,5,0,1,2,185,0,5,44,0,0,1,225,0,1,2,0,4,1,14,0,1,3,17,1,12,2,4,48,0,2,26,1,2,2,2,9,3,7,25,7,2,14,2,26,2,8,21,7,7,12,11,1,10,0,4,3,24,1,2,1,11,3,2,0,10,205,4,2,4,0,12,12,0,4,2,46,0,27,28,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
HPM180PA01046042,"BARMM, BASILAN, MALUSO, MAHAYAHAY UPPER",UPPER MAHAYAHAY PRIMARY SCHOOL,07040010,"0021A, 0021B, 0021D",0,582,569,569,97.76,1,0,5,0,0,0,527,0,6,1,0,0,0,532,0,0,1,0,1,13,19,1,4,1,47,0,3,0,0,33,1,1,68,2,0,1,0,0,0,1,39,16,0,4,0,38,0,22,50,14,3,5,1,0,9,1,1,0,41,0,0,2,0,1,0,0,8,465,2,1,0,0,27,28,1,18,12,131,9,129,222,3,137,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,126,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01030249,"BARMM, BASILAN, MALUSO, MAHAYAHAY UPPER",UPPER MAHAYAHAY PRIMARY SCHOOL,07040011,"0021C, 0021E, 0021F",1,466,449,449,96.35,0,0,1,0,0,4,418,0,0,4,0,0,0,419,0,0,2,0,0,0,3,1,1,1,45,1,2,0,0,9,1,0,124,0,0,0,1,2,0,2,67,11,1,4,0,42,3,25,56,41,1,5,4,0,4,0,1,3,38,0,0,1,1,1,0,0,11,338,1,0,0,1,33,0,2,27,6,76,4,100,124,3,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,6,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01018608,"BARMM, BASILAN, MALUSO, MUSLIM AREA","MULTI-PURPOSE HALL, SITIO PALI",07040015,"0026A, 0026B",0,400,365,365,91.25,0,0,5,0,0,1,94,0,2,259,0,1,0,256,0,0,97,0,3,1,6,1,0,1,28,1,13,2,3,25,1,1,22,0,1,1,5,4,0,3,13,6,2,15,1,23,1,3,18,18,5,17,6,2,3,0,6,2,28,4,1,5,6,1,2,0,2,341,2,5,4,0,19,5,1,12,8,43,1,37,35,1,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01077458,"BARMM, BASILAN, MALUSO, MUSLIM AREA","MULTI-PURPOSE HALL, SITIO PALI",07040016,"0026C, 0026D, 0026E",0,530,509,509,96.03,0,0,9,0,0,0,104,0,2,387,0,0,0,377,0,2,115,1,5,1,8,2,1,0,11,1,4,3,0,36,0,0,26,1,2,1,2,4,1,0,26,1,2,26,0,26,0,7,13,7,4,10,16,1,2,1,2,6,44,4,1,5,3,0,1,1,2,496,8,7,3,1,13,4,1,4,24,66,0,30,33,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,365,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HPM180PA01035244,"BARMM, BASILAN, MALUSO, PORT HOLLAND ZONE I POB.",PORTHOLLAND ELEMENTARY SCHOOL,07040034,"0059A, 0060A, 0061A, 0059B",0,661,495,495,74.88,0,2,4,1,0,2,398,0,18,29,2,1,0,412,2,3,19,0,4,5,54,7,7,6,44,6,38,8,7,114,3,2,79,5,7,9,13,16,5,18,86,25,8,40,8,95,3,38,65,26,18,42,25,5,31,4,20,9,107,8,2,10,24,8,5,8,26,399,28,10,4,5,56,23,4,17,27,100,5,63,103,7,54,2,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,20,0,0,1,0,1,0,0,3,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,7,0,2,2,0,2,1,0,0,7,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,1,1,0,0,0,18,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01096194,"BARMM, BASILAN, MALUSO, PORT HOLLAND ZONE I POB.",PORTHOLLAND ELEMENTARY SCHOOL,07040035,"0062A, 0063A, 0064A, 0065A",2,788,592,592,75.12,0,0,5,0,0,9,507,1,6,31,2,0,0,504,2,0,16,2,13,8,61,5,10,6,44,12,69,13,11,133,8,2,120,8,9,6,18,23,4,16,119,30,6,75,10,120,5,51,88,55,37,44,49,3,42,8,26,10,156,8,5,13,31,10,6,3,40,477,33,18,11,9,65,36,8,35,28,130,4,87,103,6,83,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,18,0,0,1,0,2,0,0,6,7,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,8,5,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,1,1,132,0,4,1,0,1,0,3,1,0,0,0,0,0,0,11,0,0,2,2,0,0,2,0,1,0,3,0,0,2,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HPM180PA01017208,"BARMM, BASILAN, MALUSO, PORT HOLLAND ZONE I POB.",PORTHOLLAND ELEMENTARY SCHOOL,07040036,"0066A, 0067A, 0067B, 0067C",2,767,552,552,71.96,1,0,8,0,1,10,452,0,8,28,2,1,0,479,2,2,8,0,14,8,76,3,11,4,48,10,71,23,9,152,7,11,103,10,10,5,12,26,9,23,100,37,8,58,10,113,3,68,91,41,42,53,33,5,52,11,38,11,118,7,9,18,39,18,6,3,42,442,30,18,17,7,87,30,7,34,19,134,6,79,121,6,83,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,1,1,28,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,3,0,0,1,6,6,0,2,0,0,1,0,2,1,9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,61,0,3,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01090787,"BARMM, BASILAN, MALUSO, PORT HOLLAND ZONE I POB.",PORTHOLLAND ELEMENTARY SCHOOL,07040037,"0067D, 0067E, 0067P1",0,397,385,385,96.97,1,0,2,0,0,5,317,0,1,18,0,1,1,315,1,0,6,0,4,3,34,2,2,4,24,2,16,2,3,74,2,1,40,5,3,0,6,12,2,14,33,13,4,21,1,34,2,27,41,16,14,11,12,0,20,3,7,3,44,3,0,1,13,1,3,0,20,302,8,6,6,4,27,12,2,7,6,50,0,35,48,1,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,0,7,1,0,1,0,0,1,0,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
